episode_id,method,outage_duration,outage_profile,seed,episode_seed,key_scheme,ablation_row,replication_lag,topology,source_node,reconnect_node,ttr_seconds,epoch_guard_result,tau_star,scenario_id,n_actions,n_eligible,n_duplicate,n_stale,n_escalated,n_invalidated,n_unsafe,unsafe_action_rate
49,verify_before_retry,0,no_outage,42,6053611672511774755,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
50,verify_before_retry,0,no_outage,42,1677461109657765395,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
51,verify_before_retry,0,no_outage,42,8739679495219162821,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
52,verify_before_retry,0,no_outage,42,559587168964190399,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
53,verify_before_retry,0,no_outage,42,4467054906931391362,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
54,verify_before_retry,0,no_outage,42,6763198469925550138,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
55,verify_before_retry,0,no_outage,42,8986172047725696047,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
56,verify_before_retry,0,no_outage,42,8934488482005533556,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
57,verify_before_retry,0,no_outage,42,3701869833082296567,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
58,verify_before_retry,0,no_outage,42,7097475091172161207,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
59,verify_before_retry,0,no_outage,42,4969660988924391715,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
60,verify_before_retry,0,no_outage,42,5805649696299955187,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
61,verify_before_retry,0,no_outage,42,4679655282310797524,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
62,verify_before_retry,0,no_outage,42,8915993062186625660,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
63,verify_before_retry,0,no_outage,42,7367860841060301120,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
64,verify_before_retry,0,no_outage,42,7162451013125878154,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
65,verify_before_retry,0,no_outage,42,2571191009224125407,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
66,verify_before_retry,0,no_outage,42,7764404581874784811,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
67,verify_before_retry,0,no_outage,42,7450486165218938861,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
68,verify_before_retry,0,no_outage,42,5123285692097988628,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
69,verify_before_retry,0,no_outage,42,5600673353713430067,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
70,verify_before_retry,0,no_outage,42,3391065496623800842,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
71,verify_before_retry,0,no_outage,42,7422449188235365085,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
72,verify_before_retry,0,no_outage,42,5435169672937385637,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
73,verify_before_retry,0,no_outage,42,1939085321496466931,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
74,verify_before_retry,0,no_outage,42,8551043077243489545,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
75,verify_before_retry,0,no_outage,42,2620165662807011771,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
76,verify_before_retry,0,no_outage,42,5367080643713142431,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
77,verify_before_retry,0,no_outage,42,8526566746861538485,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
78,verify_before_retry,0,no_outage,42,5771906495396083100,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
79,verify_before_retry,0,no_outage,42,4388237771247221792,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
80,verify_before_retry,0,no_outage,42,9059464635407223028,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
81,verify_before_retry,0,no_outage,42,4781932559933997549,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
82,verify_before_retry,0,no_outage,42,2254756464039321821,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
83,verify_before_retry,0,no_outage,42,743863074156385629,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
84,verify_before_retry,0,no_outage,42,6225590153357747447,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
85,verify_before_retry,0,no_outage,42,3777290838069237550,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
86,verify_before_retry,0,no_outage,42,6734730813288952609,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
87,verify_before_retry,0,no_outage,42,68335025062396658,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
88,verify_before_retry,0,no_outage,42,6698051694149606845,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
89,verify_before_retry,0,no_outage,42,8402606909750095458,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
90,verify_before_retry,0,no_outage,42,174446398528958989,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
91,verify_before_retry,0,no_outage,42,4414108150412337204,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
92,verify_before_retry,0,no_outage,42,7362952648389148787,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
93,verify_before_retry,0,no_outage,42,3714224737584570142,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
94,verify_before_retry,0,no_outage,42,9086695984229727450,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
95,verify_before_retry,0,no_outage,42,3166694885589798364,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
96,verify_before_retry,0,no_outage,42,716045848445200549,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
97,verify_before_retry,0,no_outage,42,7348614536441525287,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
98,verify_before_retry,0,no_outage,42,5321683269151686915,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
99,verify_before_retry,0,no_outage,42,8857531594831253301,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
0,verify_before_retry,10,short_outage,42,6191984797410827131,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
1,verify_before_retry,10,short_outage,42,2896484960857489859,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
2,verify_before_retry,10,short_outage,42,2606377743978818682,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
3,verify_before_retry,10,short_outage,42,328270889162227217,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
4,verify_before_retry,10,short_outage,42,2111801643446162116,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
5,verify_before_retry,10,short_outage,42,884604140062158771,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
6,verify_before_retry,10,short_outage,42,2289129244262534271,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
7,verify_before_retry,10,short_outage,42,1940501879596139759,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
8,verify_before_retry,10,short_outage,42,6854540189689374286,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
9,verify_before_retry,10,short_outage,42,4350655177724058814,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
10,verify_before_retry,10,short_outage,42,1676505825566416525,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
11,verify_before_retry,10,short_outage,42,3050798340532161693,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
12,verify_before_retry,10,short_outage,42,8975466488452544684,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
13,verify_before_retry,10,short_outage,42,8054949437925868594,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
14,verify_before_retry,10,short_outage,42,8756229295933183430,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
15,verify_before_retry,10,short_outage,42,3530036741101948852,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
16,verify_before_retry,10,short_outage,42,6203216249623476863,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
17,verify_before_retry,10,short_outage,42,3202509950102523720,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
18,verify_before_retry,10,short_outage,42,2736809174319984138,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
19,verify_before_retry,10,short_outage,42,8848102238503628896,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
20,verify_before_retry,10,short_outage,42,9095700055766121241,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
21,verify_before_retry,10,short_outage,42,6830743513534223624,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
22,verify_before_retry,10,short_outage,42,9090434916820770261,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
23,verify_before_retry,10,short_outage,42,9222937335753060576,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
24,verify_before_retry,10,short_outage,42,2240974933568099703,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
25,verify_before_retry,10,short_outage,42,8117090894301504936,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
26,verify_before_retry,10,short_outage,42,7668875081836999043,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
27,verify_before_retry,10,short_outage,42,7385872437776768687,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
28,verify_before_retry,10,short_outage,42,115710482763546155,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
29,verify_before_retry,10,short_outage,42,4433076308862929659,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
30,verify_before_retry,10,short_outage,42,7716391641572858657,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
31,verify_before_retry,10,short_outage,42,520199934589607758,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
32,verify_before_retry,10,short_outage,42,8665938030399516650,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
33,verify_before_retry,10,short_outage,42,5909312909707643185,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
34,verify_before_retry,10,short_outage,42,6405077327994195481,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
35,verify_before_retry,10,short_outage,42,5251235335003336217,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
36,verify_before_retry,10,short_outage,42,6556225289409631961,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
37,verify_before_retry,10,short_outage,42,7621761514705563881,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
38,verify_before_retry,10,short_outage,42,7530380876745173599,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
39,verify_before_retry,10,short_outage,42,2301325222913223907,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
40,verify_before_retry,10,short_outage,42,1560865761087733038,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
41,verify_before_retry,10,short_outage,42,7177237263333349397,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
42,verify_before_retry,10,short_outage,42,9047057368919365984,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
43,verify_before_retry,10,short_outage,42,6180061417466802546,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
44,verify_before_retry,10,short_outage,42,4715510824726984216,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
45,verify_before_retry,10,short_outage,42,336384073360254880,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
46,verify_before_retry,10,short_outage,42,7948170977586709203,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
47,verify_before_retry,10,short_outage,42,1126556281787528691,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
48,verify_before_retry,10,short_outage,42,7078524296452375759,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
49,verify_before_retry,10,short_outage,42,5476626624035737216,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
50,verify_before_retry,10,short_outage,42,8380409551287563278,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
51,verify_before_retry,10,short_outage,42,4156355075245768997,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
52,verify_before_retry,10,short_outage,42,4470112694971204466,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
53,verify_before_retry,10,short_outage,42,2557931028926558476,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
54,verify_before_retry,10,short_outage,42,7451100975349109491,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
55,verify_before_retry,10,short_outage,42,4014212617321311254,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
56,verify_before_retry,10,short_outage,42,4693909493272787208,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
57,verify_before_retry,10,short_outage,42,8162443706023900428,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
58,verify_before_retry,10,short_outage,42,8228615036745144923,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
59,verify_before_retry,10,short_outage,42,2197057741598382212,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
60,verify_before_retry,10,short_outage,42,2251476103239459419,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
61,verify_before_retry,10,short_outage,42,4777251913098414778,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
62,verify_before_retry,10,short_outage,42,2664981451474542149,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
63,verify_before_retry,10,short_outage,42,2661999760008752701,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
64,verify_before_retry,10,short_outage,42,1334871487124001516,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
65,verify_before_retry,10,short_outage,42,6681433591378752709,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
66,verify_before_retry,10,short_outage,42,5345551599680527506,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
67,verify_before_retry,10,short_outage,42,3288923387518356916,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
68,verify_before_retry,10,short_outage,42,2864424820984638209,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
69,verify_before_retry,10,short_outage,42,5884417524329231538,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
70,verify_before_retry,10,short_outage,42,6576592126160542450,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
71,verify_before_retry,10,short_outage,42,2979380105822278024,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
72,verify_before_retry,10,short_outage,42,6398070967279051788,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
73,verify_before_retry,10,short_outage,42,8532082397787101472,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
74,verify_before_retry,10,short_outage,42,95531319204473371,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
75,verify_before_retry,10,short_outage,42,525294815552134142,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
76,verify_before_retry,10,short_outage,42,9112398031625781336,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
77,verify_before_retry,10,short_outage,42,7196735319099535147,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
78,verify_before_retry,10,short_outage,42,5141670120688474175,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
79,verify_before_retry,10,short_outage,42,2242706971218750807,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
80,verify_before_retry,10,short_outage,42,6993942245707728612,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
81,verify_before_retry,10,short_outage,42,2741808488854966881,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
82,verify_before_retry,10,short_outage,42,3072754836976573187,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
83,verify_before_retry,10,short_outage,42,4777073405043836069,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
84,verify_before_retry,10,short_outage,42,6602145641533055193,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
85,verify_before_retry,10,short_outage,42,3968598375931951146,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
86,verify_before_retry,10,short_outage,42,1574833948685671710,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
87,verify_before_retry,10,short_outage,42,7788225709437143086,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
88,verify_before_retry,10,short_outage,42,9092775922677664563,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
89,verify_before_retry,10,short_outage,42,6580979572820658819,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
90,verify_before_retry,10,short_outage,42,8032022471200948231,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
91,verify_before_retry,10,short_outage,42,3109439170822835807,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
92,verify_before_retry,10,short_outage,42,5036200237168945489,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
93,verify_before_retry,10,short_outage,42,6704686126251384136,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
94,verify_before_retry,10,short_outage,42,8197038912631099643,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
95,verify_before_retry,10,short_outage,42,1386536523753579452,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
96,verify_before_retry,10,short_outage,42,6855475538550678132,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
97,verify_before_retry,10,short_outage,42,8002792858045170789,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
98,verify_before_retry,10,short_outage,42,5846718916730348218,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
99,verify_before_retry,10,short_outage,42,4076702431889383414,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,0,0,0,0,0.0
0,verify_before_retry,90,baseline,42,8563020943237905875,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
1,verify_before_retry,90,baseline,42,7791135756136008868,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
2,verify_before_retry,90,baseline,42,2618369634130771754,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
3,verify_before_retry,90,baseline,42,3663145761195897084,intent,full,0,same-node,edge-a,edge-a,0.0,True,0.5051826557580381,replan-dup-2,2,2,0,1,0,0,1,0.5
